-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2021 through 01/01/2022 
Location: Latitude  51.4965   Longitude 10.8103 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 357.57 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
WS10M     MERRA-2 Wind Speed at 10 Meters (m/s) 
WD10M     MERRA-2 Wind Direction at 10 Meters (Degrees) 
PS        MERRA-2 Surface Pressure (kPa) 
T2M       MERRA-2 Temperature at 2 Meters (C) 
-END HEADER-
YEAR,MO,DY,HR,WS10M,WD10M,PS,T2M
2021,1,23,3,1.92,24.58,95.33,-0.66
2021,1,23,4,1.58,12.25,95.36,-0.49
2021,1,23,5,0.9,316.05,95.42,-0.24
2021,1,23,6,1.33,271.68,95.43,-0.74
2021,1,23,7,1.61,260.77,95.42,-0.94
2021,1,23,8,1.94,247.26,95.42,-0.66
2021,1,23,9,2.99,235.77,95.4,0.2
2021,1,23,10,3.41,229.56,95.39,0.57
2021,1,23,11,3.87,225.65,95.38,1.05
2021,1,23,12,4.08,223.91,95.37,1.44
2021,1,23,13,4.21,225.45,95.34,1.85
2021,1,23,14,3.93,225.32,95.34,2.04
2021,1,23,15,3.05,220.63,95.33,1.35
2021,1,23,16,2.72,213.87,95.32,0.05
2021,1,23,17,2.74,210.29,95.29,-0.42
2021,1,23,18,2.63,201.45,95.27,-0.77
2021,1,23,19,2.53,191.03,95.26,-0.89
2021,1,23,20,2.45,182.01,95.23,-1.17
2021,1,23,21,2.4,176.27,95.22,-1.52
2021,1,23,22,2.38,173.02,95.2,-2.0
2021,1,23,23,2.24,165.48,95.17,-2.63
2021,1,24,0,2.26,152.2,95.12,-2.79
2021,1,24,1,2.7,138.52,95.08,-2.58
2021,1,24,2,3.21,128.97,95.03,-2.41
2021,1,24,3,3.42,120.78,95.0,-2.32
2021,1,24,4,3.64,117.5,94.98,-2.22
2021,1,24,5,3.58,115.61,94.96,-2.24
2021,1,24,6,3.46,110.48,94.94,-2.22
2021,1,24,7,3.26,101.34,94.94,-2.32
2021,1,24,8,3.26,91.92,94.96,-2.28
2021,1,24,9,3.0,84.78,94.96,-1.86
2021,1,24,10,2.3,73.23,95.0,-1.26
2021,1,24,11,1.82,31.51,95.05,-0.72
2021,1,24,12,2.54,346.09,95.11,-0.27
2021,1,24,13,3.57,325.89,95.18,-0.21
2021,1,24,14,4.13,314.39,95.25,-0.25
2021,1,24,15,3.95,302.97,95.34,-0.44
2021,1,24,16,3.79,296.04,95.42,-0.9
2021,1,24,17,4.22,295.9,95.47,-0.99
2021,1,24,18,4.24,295.2,95.53,-1.05
2021,1,24,19,4.24,291.61,95.56,-1.07
2021,1,24,20,4.28,287.11,95.6,-1.06
2021,1,24,21,4.05,283.61,95.63,-1.23
2021,1,24,22,3.52,278.56,95.64,-1.67
2021,1,24,23,3.19,271.97,95.66,-2.02
2021,1,25,0,2.98,264.59,95.66,-2.29
2021,1,25,1,2.72,255.0,95.66,-2.48
2021,1,25,2,2.41,244.51,95.66,-2.51
2021,1,25,3,2.05,234.79,95.64,-2.39
2021,1,25,4,1.9,226.67,95.64,-2.49
2021,1,25,5,2.07,223.77,95.66,-2.57
2021,1,25,6,2.19,223.55,95.68,-2.75
2021,1,25,7,2.38,224.73,95.72,-2.85
2021,1,25,8,2.46,228.47,95.78,-2.71
2021,1,25,9,2.59,235.83,95.81,-1.99
2021,1,25,10,2.8,245.65,95.85,-0.79
2021,1,25,11,2.97,257.54,95.9,0.01
2021,1,25,12,2.91,270.77,95.94,0.45
2021,1,25,13,2.89,284.26,95.97,0.65
2021,1,25,14,2.86,294.68,96.02,0.51
2021,1,25,15,2.39,299.42,96.1,-0.2
2021,1,25,16,2.42,299.63,96.19,-1.35
2021,1,25,17,2.69,296.79,96.27,-1.67
2021,1,25,18,2.85,293.26,96.33,-1.87
2021,1,25,19,3.08,290.37,96.4,-2.1
2021,1,25,20,3.19,285.77,96.44,-2.19
2021,1,25,21,3.12,277.34,96.5,-2.42
2021,1,25,22,3.09,265.36,96.54,-2.83
2021,1,25,23,3.2,251.21,96.57,-3.2
2021,1,26,0,3.69,236.92,96.57,-3.06
2021,1,26,1,4.0,219.38,96.55,-3.01
2021,1,26,2,4.7,204.95,96.5,-2.61
2021,1,26,3,5.25,205.46,96.44,-2.23
2021,1,26,4,5.33,224.64,96.43,-1.85
2021,1,26,5,6.12,247.23,96.44,-1.34
2021,1,26,6,5.49,258.43,96.44,-1.07
2021,1,26,7,4.97,269.37,96.48,-0.92
2021,1,26,8,4.61,279.27,96.54,-0.74
2021,1,26,9,4.54,291.62,96.61,-0.21
2021,1,26,10,4.59,301.28,96.71,0.34
2021,1,26,11,4.67,306.35,96.8,0.71
2021,1,26,12,5.17,310.71,96.87,0.84
2021,1,26,13,5.52,313.39,96.94,0.8
2021,1,26,14,5.3,311.3,97.02,0.6
2021,1,26,15,4.79,304.96,97.09,0.2
2021,1,26,16,4.55,300.31,97.16,-0.52
2021,1,26,17,4.37,294.96,97.2,-1.06
2021,1,26,18,4.51,289.85,97.25,-1.25
2021,1,26,19,4.59,284.6,97.27,-1.38
2021,1,26,20,4.35,280.04,97.28,-1.5
2021,1,26,21,4.11,277.65,97.29,-1.74
2021,1,26,22,3.79,274.02,97.31,-1.96
2021,1,26,23,3.7,266.73,97.33,-2.04
2021,1,27,0,3.65,256.65,97.31,-1.91
2021,1,27,1,3.72,249.47,97.27,-1.8
2021,1,27,2,3.96,244.65,97.24,-1.62
2021,1,27,3,4.19,240.28,97.22,-1.45
2021,1,27,4,4.48,244.37,97.18,-1.3
2021,1,27,5,3.78,240.52,97.15,-1.66
2021,1,27,6,3.64,234.88,97.13,-2.14
2021,1,27,7,3.6,229.57,97.12,-2.66
2021,1,27,8,3.83,221.36,97.11,-2.81
2021,1,27,9,4.2,214.61,97.09,-2.23
2021,1,27,10,4.57,207.18,97.06,-1.42
2021,1,27,11,5.53,208.23,97.01,-0.66
2021,1,27,12,6.45,210.01,96.93,-0.13
2021,1,27,13,6.91,211.96,96.85,0.04
2021,1,27,14,6.59,213.11,96.8,-0.16
2021,1,27,15,5.82,210.83,96.76,-0.6
2021,1,27,16,5.47,211.99,96.73,-1.22
2021,1,27,17,5.43,221.15,96.71,-1.52
2021,1,27,18,4.95,229.48,96.68,-1.63
2021,1,27,19,4.86,239.68,96.68,-1.5
2021,1,27,20,4.62,246.6,96.65,-1.18
2021,1,27,21,4.79,251.86,96.64,-0.7
2021,1,27,22,4.89,254.52,96.64,-0.2
2021,1,27,23,4.89,254.26,96.63,0.15
2021,1,28,0,5.27,253.47,96.62,0.37
2021,1,28,1,5.66,253.72,96.59,0.54
2021,1,28,2,5.65,254.35,96.54,0.66
2021,1,28,3,5.58,255.83,96.49,0.7
2021,1,28,4,5.25,256.13,96.45,0.65
2021,1,28,5,4.84,255.22,96.39,0.65
2021,1,28,6,4.48,254.44,96.33,0.65
2021,1,28,7,4.04,253.39,96.32,0.6
2021,1,28,8,3.46,245.17,96.3,0.58
2021,1,28,9,3.13,229.66,96.2,0.62
2021,1,28,10,2.83,217.47,96.12,0.66
2021,1,28,11,1.92,198.21,96.01,0.71
2021,1,28,12,1.44,157.74,95.87,0.76
2021,1,28,13,1.71,110.34,95.73,0.63
2021,1,28,14,2.23,85.57,95.61,0.5
2021,1,28,15,2.84,66.12,95.56,0.32
2021,1,28,16,2.76,50.4,95.59,-0.11
2021,1,28,17,2.72,37.76,95.69,-0.66
2021,1,28,18,2.85,30.99,95.81,-0.95
2021,1,28,19,2.64,35.72,95.92,-1.3
2021,1,28,20,2.2,47.59,96.02,-2.36
2021,1,28,21,1.96,70.41,96.08,-3.21
2021,1,28,22,1.95,93.45,96.1,-3.95
2021,1,28,23,2.3,114.04,96.09,-4.52
2021,1,29,0,2.76,129.49,96.05,-4.49
2021,1,29,1,2.83,142.06,96.01,-3.85
2021,1,29,2,2.75,148.84,95.96,-3.43
2021,1,29,3,2.86,144.57,95.83,-3.15
2021,1,29,4,2.86,143.0,95.7,-2.74
2021,1,29,5,3.01,138.79,95.57,-2.12
2021,1,29,6,3.37,132.0,95.44,-1.58
2021,1,29,7,4.08,121.68,95.31,-1.4
2021,1,29,8,4.79,116.94,95.2,-1.35
2021,1,29,9,5.14,116.37,95.1,-1.35
2021,1,29,10,4.13,118.21,95.05,-1.13
2021,1,29,11,3.09,131.83,95.02,-0.74
2021,1,29,12,1.91,185.64,95.01,-0.09
2021,1,29,13,3.59,250.66,95.02,0.83
2021,1,29,14,5.26,267.87,95.03,1.39
2021,1,29,15,6.26,274.73,95.08,1.77
2021,1,29,16,6.27,273.71,95.1,1.87
2021,1,29,17,6.06,266.9,95.12,1.81
2021,1,29,18,6.7,261.08,95.13,1.89
2021,1,29,19,6.63,256.78,95.13,1.73
2021,1,29,20,7.11,256.93,95.15,1.73
2021,1,29,21,7.17,253.48,95.18,1.74
2021,1,29,22,6.66,248.04,95.15,1.88
2021,1,29,23,7.22,255.65,95.14,2.19
2021,1,30,0,7.71,269.71,95.18,2.15
2021,1,30,1,8.19,281.72,95.25,1.28
2021,1,30,2,7.28,291.92,95.32,-0.11
2021,1,30,3,6.06,302.36,95.4,-1.08
2021,1,30,4,5.1,314.81,95.52,-1.77
2021,1,30,5,4.35,330.86,95.66,-2.44
2021,1,30,6,3.49,348.39,95.75,-3.19
2021,1,30,7,2.89,1.24,95.82,-4.05
2021,1,30,8,2.69,11.9,95.87,-4.17
2021,1,30,9,2.54,25.93,95.9,-2.64
2021,1,30,10,2.99,38.96,95.93,-1.24
2021,1,30,11,3.24,48.81,95.96,-0.64
2021,1,30,12,3.34,56.64,95.95,-0.4
2021,1,30,13,3.39,63.55,95.93,-0.45
2021,1,30,14,3.34,70.17,95.91,-0.74
2021,1,30,15,3.08,75.75,95.91,-1.38
2021,1,30,16,2.74,77.51,95.93,-2.29
2021,1,30,17,2.9,78.02,95.95,-2.95
2021,1,30,18,3.12,78.02,95.95,-3.18
2021,1,30,19,3.17,78.5,95.97,-3.41
2021,1,30,20,3.11,80.16,96.0,-3.63
2021,1,30,21,3.01,82.99,96.03,-3.81
2021,1,30,22,2.89,86.12,96.05,-4.12
2021,1,30,23,2.73,87.54,96.07,-4.6
2021,1,31,0,2.63,87.79,96.08,-4.92
2021,1,31,1,2.56,87.56,96.09,-4.99
2021,1,31,2,2.5,86.42,96.1,-4.97
2021,1,31,3,2.4,87.39,96.11,-5.04
2021,1,31,4,2.24,93.6,96.12,-5.4
2021,1,31,5,2.1,104.66,96.14,-5.97
2021,1,31,6,2.1,115.13,96.15,-6.57
2021,1,31,7,2.22,122.07,96.17,-6.82
2021,1,31,8,2.34,131.35,96.19,-6.55
2021,1,31,9,2.33,143.05,96.21,-5.08
2021,1,31,10,2.4,150.76,96.22,-3.44
2021,1,31,11,2.22,154.61,96.21,-2.2
2021,1,31,12,1.92,155.21,96.17,-1.2
2021,1,31,13,1.74,146.38,96.1,-0.61
2021,1,31,14,1.71,132.22,96.03,-0.56
2021,1,31,15,1.85,119.38,95.97,-1.71
2021,1,31,16,2.34,112.8,95.93,-4.24
2021,1,31,17,3.09,116.24,95.9,-5.87
2021,1,31,18,3.4,121.75,95.89,-6.46
2021,1,31,19,3.43,127.23,95.86,-7.49
2021,1,31,20,3.51,132.39,95.8,-8.41
2021,1,31,21,3.48,136.27,95.73,-9.04
2021,1,31,22,3.43,137.59,95.67,-9.39
2021,1,31,23,3.41,136.21,95.61,-9.46
2021,2,1,0,3.62,131.59,95.55,-9.25
2021,2,1,1,3.77,127.34,95.48,-8.9
2021,2,1,2,3.8,124.87,95.42,-8.22
2021,2,1,3,3.69,121.07,95.36,-7.75
2021,2,1,4,3.6,115.62,95.33,-7.6
2021,2,1,5,3.59,111.32,95.29,-7.35
2021,2,1,6,3.79,110.75,95.27,-6.95
2021,2,1,7,3.94,113.21,95.27,-6.63
2021,2,1,8,3.97,118.53,95.27,-6.01
2021,2,1,9,3.79,125.1,95.25,-5.04
2021,2,1,10,3.71,136.88,95.24,-3.55
2021,2,1,11,3.78,148.18,95.24,-1.74
2021,2,1,12,3.58,154.95,95.22,-0.42
2021,2,1,13,3.35,162.92,95.21,0.33
2021,2,1,14,3.0,169.66,95.21,0.65
2021,2,1,15,2.34,172.33,95.24,0.57
2021,2,1,16,2.0,175.29,95.28,0.01
2021,2,1,17,2.07,186.08,95.34,-0.33
2021,2,1,18,2.15,201.07,95.39,-0.4
2021,2,1,19,2.34,221.35,95.46,-0.45
2021,2,1,20,2.55,237.53,95.52,-0.55
2021,2,1,21,2.73,247.1,95.55,-0.74
2021,2,1,22,2.98,255.6,95.6,-0.89
2021,2,1,23,3.32,262.84,95.68,-0.8
2021,2,2,0,3.26,266.42,95.74,-0.64
2021,2,2,1,3.09,266.23,95.78,-0.63
2021,2,2,2,3.37,263.2,95.83,-0.74
2021,2,2,3,4.33,267.11,95.91,-0.63
2021,2,2,4,4.12,268.26,95.96,-0.83
2021,2,2,5,3.02,260.61,95.95,-1.6
2021,2,2,6,2.81,249.15,95.97,-2.18
2021,2,2,7,3.05,244.03,96.02,-1.88
2021,2,2,8,2.99,237.8,96.06,-1.05
2021,2,2,9,2.81,224.44,96.03,-0.13
2021,2,2,10,2.93,212.17,96.01,0.59
2021,2,2,11,2.87,202.03,95.99,1.12
2021,2,2,12,2.97,192.94,95.94,1.51
2021,2,2,13,2.88,181.09,95.86,1.64
2021,2,2,14,2.79,167.4,95.78,1.5
2021,2,2,15,3.01,168.31,95.71,1.08
2021,2,2,16,3.63,191.16,95.67,0.88
2021,2,2,17,4.23,218.33,95.64,1.18
2021,2,2,18,4.83,240.66,95.65,1.55
2021,2,2,19,5.28,252.77,95.67,2.01
2021,2,2,20,5.1,252.98,95.71,2.33
2021,2,2,21,5.13,250.99,95.74,2.47
2021,2,2,22,4.96,246.99,95.76,2.55
2021,2,2,23,4.69,241.56,95.79,2.44
2021,2,3,0,4.59,239.86,95.82,2.32
2021,2,3,1,4.69,241.43,95.85,2.38
2021,2,3,2,4.89,239.38,95.87,2.59
2021,2,3,3,5.08,234.57,95.9,2.54
2021,2,3,4,5.08,227.87,95.9,2.49
2021,2,3,5,5.28,225.54,95.88,2.48
2021,2,3,6,4.94,222.95,95.87,2.18
2021,2,3,7,5.1,224.81,95.84,2.12
2021,2,3,8,5.3,225.42,95.83,2.58
2021,2,3,9,5.23,223.0,95.83,3.15
2021,2,3,10,4.48,219.83,95.79,3.61
2021,2,3,11,4.08,213.75,95.74,4.01
2021,2,3,12,4.03,205.37,95.68,4.42
2021,2,3,13,3.87,203.72,95.61,4.59
2021,2,3,14,3.54,198.79,95.5,4.97
2021,2,3,15,3.59,194.73,95.44,4.33
2021,2,3,16,3.98,200.46,95.38,3.75
2021,2,3,17,4.52,211.71,95.34,3.67
2021,2,3,18,6.06,229.34,95.33,4.44
2021,2,3,19,6.3,234.44,95.33,4.65
2021,2,3,20,6.0,236.41,95.32,4.62
2021,2,3,21,5.57,239.41,95.33,4.44
2021,2,3,22,5.88,246.84,95.38,4.38
2021,2,3,23,6.32,254.14,95.47,4.34
2021,2,4,0,6.79,259.53,95.59,4.23
2021,2,4,1,7.58,266.1,95.73,4.26
2021,2,4,2,7.18,272.62,95.9,3.8
2021,2,4,3,7.64,281.51,96.12,2.88
2021,2,4,4,6.73,282.6,96.31,1.83
2021,2,4,5,5.49,277.36,96.45,1.57
2021,2,4,6,4.69,269.62,96.56,1.73
2021,2,4,7,4.88,270.18,96.66,2.44
2021,2,4,8,4.85,271.57,96.77,2.94
2021,2,4,9,5.03,269.47,96.86,3.52
2021,2,4,10,5.09,267.1,96.95,3.94
2021,2,4,11,5.44,270.41,97.03,4.27
2021,2,4,12,5.46,273.12,97.09,4.54
2021,2,4,13,4.95,273.35,97.13,4.74
2021,2,4,14,3.88,272.08,97.16,4.53
2021,2,4,15,2.88,270.31,97.19,3.81
2021,2,4,16,2.73,270.33,97.23,2.28
2021,2,4,17,2.28,271.57,97.24,1.24
2021,2,4,18,1.84,270.24,97.26,1.32
2021,2,4,19,1.25,260.66,97.27,1.84
2021,2,4,20,0.55,212.78,97.27,2.21
2021,2,4,21,1.01,131.86,97.28,1.71
2021,2,4,22,1.66,117.41,97.27,0.54
2021,2,4,23,2.04,120.29,97.26,0.18
2021,2,5,0,2.61,125.74,97.25,-0.2
2021,2,5,1,2.55,127.64,97.25,-0.32
2021,2,5,2,2.5,125.83,97.24,-0.42
2021,2,5,3,2.62,122.46,97.21,-0.35
2021,2,5,4,2.72,120.99,97.2,-0.37
2021,2,5,5,2.68,120.3,97.19,-0.33
2021,2,5,6,2.7,118.94,97.18,-0.32
2021,2,5,7,2.7,119.09,97.2,-0.34
2021,2,5,8,3.01,117.56,97.2,-0.14
2021,2,5,9,3.41,118.33,97.18,0.34
2021,2,5,10,3.43,119.96,97.18,0.88
2021,2,5,11,3.45,122.97,97.18,1.74
2021,2,5,12,3.45,120.45,97.14,2.49
2021,2,5,13,3.29,118.51,97.1,2.8
2021,2,5,14,2.9,116.43,97.08,2.26
2021,2,5,15,2.84,114.59,97.06,1.73
2021,2,5,16,2.81,117.63,97.06,1.28
2021,2,5,17,2.73,122.96,97.07,1.07
2021,2,5,18,2.58,126.49,97.07,1.02
2021,2,5,19,2.37,126.15,97.06,0.97
2021,2,5,20,2.24,116.92,97.06,0.85
2021,2,5,21,2.5,105.43,97.07,0.68
2021,2,5,22,2.64,96.45,97.07,0.49
2021,2,5,23,2.72,90.33,97.06,0.29
2021,2,6,0,2.72,86.38,97.05,0.03
2021,2,6,1,2.88,81.1,97.06,-0.17
2021,2,6,2,3.28,75.1,97.05,-0.4
2021,2,6,3,3.95,72.61,97.05,-0.74
2021,2,6,4,4.44,73.03,97.03,-1.1
2021,2,6,5,4.75,74.16,97.04,-1.4
2021,2,6,6,5.23,75.63,97.05,-1.62
2021,2,6,7,5.59,75.34,97.07,-1.77
2021,2,6,8,6.15,76.55,97.09,-1.83
2021,2,6,9,6.85,79.82,97.1,-1.7
2021,2,6,10,7.34,81.55,97.1,-1.64
2021,2,6,11,7.61,81.98,97.09,-1.8
2021,2,6,12,7.75,80.96,97.03,-1.84
2021,2,6,13,7.93,79.1,96.98,-1.85
2021,2,6,14,8.25,77.48,96.92,-1.97
2021,2,6,15,8.74,76.56,96.87,-2.2
2021,2,6,16,8.98,75.95,96.84,-2.51
2021,2,6,17,9.27,76.15,96.83,-2.78
2021,2,6,18,9.88,77.21,96.81,-3.0
2021,2,6,19,10.35,80.0,96.78,-3.26
2021,2,6,20,10.5,81.18,96.74,-3.53
2021,2,6,21,10.54,81.31,96.69,-3.79
2021,2,6,22,10.34,82.58,96.65,-3.98
2021,2,6,23,10.07,83.1,96.6,-4.16
2021,2,7,0,10.01,81.57,96.52,-4.42
2021,2,7,1,10.08,80.54,96.44,-4.73
2021,2,7,2,10.3,79.64,96.36,-5.13
2021,2,7,3,10.57,79.01,96.28,-5.63
2021,2,7,4,10.75,79.83,96.2,-6.18
2021,2,7,5,10.56,81.19,96.17,-6.7
2021,2,7,6,10.12,81.52,96.15,-7.13
2021,2,7,7,9.91,80.66,96.15,-7.43
2021,2,7,8,9.97,78.24,96.11,-7.57
2021,2,7,9,10.26,81.46,96.07,-7.49
2021,2,7,10,10.48,86.24,96.02,-7.28
2021,2,7,11,10.29,87.61,95.96,-6.92
2021,2,7,12,9.79,87.99,95.9,-6.48
2021,2,7,13,9.32,86.59,95.87,-6.25
2021,2,7,14,9.07,83.37,95.85,-6.23
2021,2,7,15,8.96,79.71,95.84,-6.51
2021,2,7,16,8.77,77.03,95.85,-7.1
2021,2,7,17,8.78,75.05,95.87,-7.69
2021,2,7,18,8.96,75.55,95.89,-8.13
2021,2,7,19,8.9,75.4,95.9,-8.5
2021,2,7,20,8.57,74.77,95.9,-8.93
2021,2,7,21,8.09,74.94,95.9,-9.36
2021,2,7,22,7.52,74.03,95.89,-9.6
2021,2,7,23,7.21,71.23,95.87,-9.73
2021,2,8,0,7.11,68.74,95.83,-9.87
2021,2,8,1,7.0,67.15,95.8,-10.06
2021,2,8,2,6.74,65.25,95.76,-10.26
2021,2,8,3,6.4,64.0,95.73,-10.47
2021,2,8,4,6.0,63.87,95.73,-10.63
2021,2,8,5,5.61,62.19,95.71,-10.75
2021,2,8,6,5.35,59.35,95.69,-10.9
2021,2,8,7,5.09,57.6,95.69,-11.06
2021,2,8,8,4.89,56.21,95.7,-11.13
2021,2,8,9,4.56,53.64,95.7,-11.05
2021,2,8,10,4.72,56.55,95.7,-10.96
2021,2,8,11,4.72,60.68,95.7,-11.01
2021,2,8,12,4.55,60.62,95.68,-11.06
2021,2,8,13,4.41,58.48,95.67,-11.13
2021,2,8,14,4.2,55.3,95.67,-11.24
2021,2,8,15,3.71,53.23,95.68,-11.4
2021,2,8,16,2.88,50.39,95.7,-11.71
2021,2,8,17,2.32,48.14,95.7,-12.27
2021,2,8,18,2.23,43.87,95.7,-12.72
2021,2,8,19,2.27,37.86,95.7,-13.07
2021,2,8,20,2.29,33.47,95.71,-13.42
2021,2,8,21,2.24,30.41,95.72,-13.7
2021,2,8,22,2.11,27.8,95.72,-13.98
2021,2,8,23,1.92,25.0,95.73,-14.31
2021,2,9,0,1.8,20.88,95.75,-14.67
2021,2,9,1,1.81,11.94,95.77,-15.11
2021,2,9,2,1.96,1.37,95.79,-15.58
2021,2,9,3,2.17,356.28,95.8,-16.2
2021,2,9,4,2.2,355.93,95.84,-16.77
2021,2,9,5,2.09,353.35,95.87,-17.28
2021,2,9,6,2.12,353.66,95.9,-17.78
2021,2,9,7,2.15,355.84,95.94,-18.02
2021,2,9,8,1.94,359.08,96.0,-17.35
2021,2,9,9,2.16,-0.0,96.05,-15.41
2021,2,9,10,2.14,11.39,96.1,-13.77
2021,2,9,11,1.98,22.01,96.13,-12.63
2021,2,9,12,1.79,20.18,96.14,-12.17
2021,2,9,13,1.75,15.77,96.16,-11.87
2021,2,9,14,1.77,12.01,96.2,-11.75
2021,2,9,15,1.7,5.82,96.23,-11.83
2021,2,9,16,1.24,357.1,96.27,-12.64
2021,2,9,17,1.59,353.22,96.31,-14.11
2021,2,9,18,1.65,355.1,96.34,-15.0
2021,2,9,19,1.46,355.08,96.36,-15.48
2021,2,9,20,1.21,348.47,96.35,-15.95
2021,2,9,21,1.04,337.48,96.35,-16.45
2021,2,9,22,0.98,320.84,96.34,-16.49
2021,2,9,23,1.13,304.89,96.35,-16.77
2021,2,10,0,1.35,301.76,96.35,-17.31
2021,2,10,1,1.52,311.05,96.34,-17.95
2021,2,10,2,1.72,326.45,96.33,-18.39
2021,2,10,3,1.99,340.5,96.33,-18.69
2021,2,10,4,2.2,350.2,96.35,-18.74
2021,2,10,5,2.32,357.69,96.34,-18.63
2021,2,10,6,2.37,4.53,96.35,-18.14
2021,2,10,7,2.46,11.56,96.36,-17.57
2021,2,10,8,2.22,17.41,96.41,-16.08
2021,2,10,9,2.48,19.35,96.45,-13.06
2021,2,10,10,2.88,20.85,96.5,-10.88
2021,2,10,11,3.68,28.69,96.54,-9.03
2021,2,10,12,4.21,29.47,96.57,-8.07
2021,2,10,13,4.37,27.43,96.62,-7.54
2021,2,10,14,4.26,24.97,96.67,-7.33
2021,2,10,15,3.6,23.23,96.74,-7.41
2021,2,10,16,2.23,23.59,96.82,-8.27
2021,2,10,17,2.32,25.1,96.91,-10.42
2021,2,10,18,2.52,25.53,96.99,-11.74
2021,2,10,19,2.58,21.51,97.09,-12.43
2021,2,10,20,2.6,11.24,97.18,-12.88
2021,2,10,21,2.6,359.31,97.28,-12.87
2021,2,10,22,2.76,352.83,97.36,-12.48
2021,2,10,23,3.13,355.13,97.42,-11.63
2021,2,11,0,3.26,357.8,97.48,-10.93
2021,2,11,1,3.41,0.66,97.55,-10.37
2021,2,11,2,3.43,2.61,97.62,-10.14
2021,2,11,3,3.42,3.8,97.69,-10.07
2021,2,11,4,3.33,1.88,97.78,-10.24
2021,2,11,5,3.19,357.19,97.86,-10.66
2021,2,11,6,3.09,352.73,97.93,-11.21
2021,2,11,7,3.08,349.46,98.02,-11.7
2021,2,11,8,2.87,345.96,98.09,-11.15
2021,2,11,9,3.09,337.85,98.16,-9.24
2021,2,11,10,3.17,330.59,98.21,-7.92
2021,2,11,11,3.64,331.02,98.26,-6.44
2021,2,11,12,3.9,329.84,98.28,-5.86
2021,2,11,13,3.95,329.83,98.31,-5.7
2021,2,11,14,3.81,331.6,98.34,-5.69
2021,2,11,15,3.27,333.74,98.38,-5.94
2021,2,11,16,2.3,335.7,98.42,-6.72
2021,2,11,17,2.28,341.63,98.47,-8.23
2021,2,11,18,2.44,349.12,98.51,-9.21
2021,2,11,19,2.43,356.5,98.55,-9.63
2021,2,11,20,2.36,2.84,98.58,-10.06
2021,2,11,21,2.24,8.84,98.6,-10.58
2021,2,11,22,2.18,13.89,98.62,-11.21
2021,2,11,23,2.19,18.31,98.64,-11.83
2021,2,12,0,2.19,22.64,98.65,-12.03
2021,2,12,1,2.18,25.0,98.66,-12.03
2021,2,12,2,2.19,25.56,98.67,-12.21
2021,2,12,3,2.29,26.57,98.68,-12.55
2021,2,12,4,2.37,31.38,98.7,-12.8
2021,2,12,5,2.31,36.21,98.72,-13.04
2021,2,12,6,2.22,40.3,98.74,-13.55
2021,2,12,7,2.15,42.34,98.79,-14.27
2021,2,12,8,2.35,44.06,98.85,-13.91
2021,2,12,9,2.81,44.89,98.89,-12.41
2021,2,12,10,2.71,41.37,98.92,-10.91
2021,2,12,11,3.19,44.01,98.96,-9.2
2021,2,12,12,3.61,46.49,98.98,-7.93
2021,2,12,13,4.11,50.47,98.99,-7.09
2021,2,12,14,4.37,52.33,99.0,-6.81
2021,2,12,15,4.31,54.06,99.01,-6.77
2021,2,12,16,3.67,53.67,99.02,-7.14
2021,2,12,17,3.01,54.41,99.05,-8.21
2021,2,12,18,3.05,59.69,99.09,-9.04
2021,2,12,19,3.06,64.81,99.13,-9.7
2021,2,12,20,2.96,68.45,99.18,-10.72
2021,2,12,21,2.91,70.4,99.22,-12.02
2021,2,12,22,2.9,70.64,99.26,-12.88
2021,2,12,23,2.73,68.87,99.27,-13.42
2021,2,13,0,2.5,64.64,99.3,-14.06
2021,2,13,1,2.26,58.46,99.31,-14.37
2021,2,13,2,1.98,49.96,99.32,-14.45
2021,2,13,3,1.84,39.65,99.33,-14.85
2021,2,13,4,1.82,31.64,99.35,-15.31
2021,2,13,5,1.85,28.3,99.37,-15.67
2021,2,13,6,1.85,29.38,99.38,-15.94
2021,2,13,7,1.77,32.92,99.41,-16.01
2021,2,13,8,1.49,35.61,99.44,-15.13
2021,2,13,9,1.32,42.84,99.46,-12.88
2021,2,13,10,0.97,48.9,99.49,-10.85
2021,2,13,11,0.78,49.9,99.53,-8.88
2021,2,13,12,1.14,54.46,99.53,-6.77
2021,2,13,13,1.67,62.95,99.53,-5.41
2021,2,13,14,1.68,61.41,99.53,-5.24
2021,2,13,15,1.34,62.24,99.53,-5.64
2021,2,13,16,1.52,65.41,99.54,-7.58
2021,2,13,17,1.92,72.01,99.55,-10.05
2021,2,13,18,2.02,81.56,99.58,-11.71
2021,2,13,19,1.89,95.92,99.63,-12.82
2021,2,13,20,1.82,117.55,99.68,-13.37
2021,2,13,21,1.94,142.21,99.7,-14.27
2021,2,13,22,2.12,161.3,99.7,-15.19
2021,2,13,23,2.26,175.24,99.68,-15.7
2021,2,14,0,2.3,187.22,99.66,-15.78
2021,2,14,1,2.44,200.41,99.67,-15.7
2021,2,14,2,2.55,211.45,99.67,-15.85
2021,2,14,3,2.63,218.74,99.67,-16.22
2021,2,14,4,2.6,217.66,99.66,-16.88
